295,Cobro remesa nº 47 FACTURA N. C/7706 - 1,25,2020-10-1,2023-07-37844
295,Cobro remesa nº 45 FACTURA N. C/6575 - 1,25,2020-9-1,2023-07-37845
295,Cobro remesa nº 38 FACTURA N. C/5471 - 1,25,2020-8-3,2023-07-37846
295,Cobro remesa nº 35 FACTURA N. C/4402 - 1,25,2020-7-1,2023-07-37847
295,Cobro remesa nº 29 FACTURA N. C/3399 - 1,25,2020-6-1,2023-07-37848
295,Cobro remesa nº 26 FACTURA N. C/2432 - 1,25,2020-5-4,2023-07-37849
295,Cobro remesa nº 24 FACTURA N. C/1499 - 1,25,2020-4-1,2023-07-37850
295,Cobro remesa nº 21 FACTURA N. C/933 - 1,25,2020-3-2,2023-07-37851
295,Cobro remesa nº 20 FACTURA N. C/555 - 1,25,2020-2-3,2023-07-37852
295,Cobro remesa nº 20 FACTURA N. C/259 - 1,18.55,2020-2-3,2023-07-37853
295,Cobro remesa nº 195 FACTURA N. C/5532 - 1,25,2023-6-1,2023-07-37854
295,Cobro remesa nº 187 FACTURA N. C/4369 - 1,25,2023-5-1,2023-07-37855
295,Cobro remesa nº 184 FACTURA N. C/3290 - 1,25,2023-4-3,2023-07-37856
295,Cobro remesa nº 182 FACTURA N. C/2205 - 1,25,2023-3-3,2023-07-37857
295,Cobro remesa nº 174 FACTURA N. C/1165 - 1,25,2023-2-2,2023-07-37858
295,Cobro remesa nº 172 FACTURA N. C/162 - 1,25,2023-1-2,2023-07-37859
295,Cobro remesa nº 167 FACTURA N. C/10994 - 1,25,2022-12-2,2023-07-37860
295,Cobro remesa nº 163 FACTURA N. C/9993 - 1,25,2022-11-2,2023-07-37861
295,Cobro remesa nº 158 FACTURA N. C/8945 - 1,25,2022-10-1,2023-07-37862
295,Cobro remesa nº 155 FACTURA N. C/7922 - 1,25,2022-9-1,2023-07-37863
295,Cobro remesa nº 150 FACTURA N. C/6938 - 1,25,2022-8-1,2023-07-37864
295,Cobro remesa nº 145 FACTURA N. C/5970 - 1,25,2022-7-1,2023-07-37865
295,Cobro remesa nº 142 FACTURA N. C/4978 - 1,25,2022-6-1,2023-07-37866
295,Cobro remesa nº 138 FACTURA N. C/4019 - 1,25,2022-5-2,2023-07-37867
295,Cobro remesa nº 132 FACTURA N. C/3060 - 1,25,2022-4-1,2023-07-37868
295,Cobro remesa nº 129 FACTURA N. C/2102 - 1,25,2022-2-1,2023-07-37869
295,Cobro remesa nº 124 FACTURA N. C/1136 - 1,25,2022-2-1,2023-07-37870
295,Cobro remesa nº 120 FACTURA N. C/181 - 1,25,2022-1-3,2023-07-37871
295,Cobro remesa nº 113 FACTURA N. C/11068 - 1,25,2021-12-1,2023-07-37872
295,Cobro remesa nº 111 FACTURA N. C/10093 - 1,25,2021-11-2,2023-07-37873
295,Cobro remesa nº 108 FACTURA N. C/9103 - 1,25,2021-10-1,2023-07-37874
295,Cobro remesa nº 103 FACTURA N. C/8123 - 1,25,2021-9-1,2023-07-37875
296,Devolucion de factura,40,2021-8-4,2023-07-37876
296,Cobro remesa nº 92 FACTURA N. C/7138 - 1,40,2021-8-5,2023-07-37877
296,Cobro remesa nº 89 FACTURA N. C/7138 - 1,40,2021-8-2,2023-07-37878
296,Cobro remesa nº 83 FACTURA N. C/6158 - 1,40,2021-7-1,2023-07-37879
296,Cobro remesa nº 81 FACTURA N. C/5184 - 1,40,2021-6-1,2023-07-37880
296,Cobro remesa nº 77 FACTURA N. C/4219 - 1,40,2021-5-3,2023-07-37881
296,Cobro remesa nº 71 FACTURA N. C/3236 - 1,40,2021-4-1,2023-07-37882
296,Cobro remesa nº 66 FACTURA N. C/2248 - 1,40,2021-3-1,2023-07-37883
296,Cobro remesa nº 61 FACTURA N. C/1228 - 1,40,2021-2-1,2023-07-37884
296,Cobro remesa nº 58 FACTURA N. C/212 - 1,40,2021-1-4,2023-07-37885
296,Cobro remesa nº 58 FACTURA N. C/1015 - 1,15,2021-1-4,2023-07-37886
296,Cobro remesa nº 54 FACTURA N. C/9857 - 1,30,2020-12-1,2023-07-37887
296,Cobro remesa nº 51 FACTURA N. C/8812 - 1,30,2020-11-2,2023-07-37888
296,Cobro remesa nº 47 FACTURA N. C/7707 - 1,30,2020-10-1,2023-07-37889
296,Cobro remesa nº 45 FACTURA N. C/6576 - 1,30,2020-9-1,2023-07-37890
296,Cobro remesa nº 38 FACTURA N. C/5472 - 1,30,2020-8-3,2023-07-37891
296,Cobro remesa nº 35 FACTURA N. C/4403 - 1,30,2020-7-1,2023-07-37892
296,Cobro remesa nº 29 FACTURA N. C/3400 - 1,30,2020-6-1,2023-07-37893
296,Cobro remesa nº 26 FACTURA N. C/2433 - 1,30,2020-5-4,2023-07-37894
296,Cobro remesa nº 24 FACTURA N. C/1500 - 1,30,2020-4-1,2023-07-37895
296,Cobro remesa nº 21 FACTURA N. C/934 - 1,30,2020-3-2,2023-07-37896
296,Cobro remesa nº 20 FACTURA N. C/556 - 1,30,2020-2-3,2023-07-37897
296,Cobro remesa nº 20 FACTURA N. C/260 - 1,18.39,2020-2-3,2023-07-37898
296,Cobro remesa nº 195 FACTURA N. C/5533 - 1,40,2023-6-1,2023-07-37899
296,Cobro remesa nº 187 FACTURA N. C/4370 - 1,40,2023-5-1,2023-07-37900
296,Cobro remesa nº 184 FACTURA N. C/3291 - 1,40,2023-4-3,2023-07-37901
296,Cobro remesa nº 182 FACTURA N. C/2206 - 1,40,2023-3-3,2023-07-37902
296,Cobro remesa nº 174 FACTURA N. C/1166 - 1,40,2023-2-2,2023-07-37903
296,Cobro remesa nº 172 FACTURA N. C/163 - 1,40,2023-1-2,2023-07-37904
296,Cobro remesa nº 167 FACTURA N. C/10995 - 1,40,2022-12-2,2023-07-37905
296,Cobro remesa nº 163 FACTURA N. C/9994 - 1,40,2022-11-2,2023-07-37906
296,Cobro remesa nº 158 FACTURA N. C/8946 - 1,40,2022-10-1,2023-07-37907
296,Cobro remesa nº 155 FACTURA N. C/7923 - 1,40,2022-9-1,2023-07-37908
296,Cobro remesa nº 150 FACTURA N. C/6939 - 1,40,2022-8-1,2023-07-37909
296,Cobro remesa nº 145 FACTURA N. C/5971 - 1,40,2022-7-1,2023-07-37910
296,Cobro remesa nº 142 FACTURA N. C/4979 - 1,40,2022-6-1,2023-07-37911
296,Cobro remesa nº 138 FACTURA N. C/4020 - 1,40,2022-5-2,2023-07-37912
296,Cobro remesa nº 132 FACTURA N. C/3061 - 1,40,2022-4-1,2023-07-37913
296,Cobro remesa nº 129 FACTURA N. C/2103 - 1,40,2022-2-1,2023-07-37914
296,Cobro remesa nº 124 FACTURA N. C/1137 - 1,40,2022-2-1,2023-07-37915
296,Cobro remesa nº 120 FACTURA N. C/182 - 1,40,2022-1-3,2023-07-37916
296,Cobro remesa nº 113 FACTURA N. C/11069 - 1,40,2021-12-1,2023-07-37917
296,Cobro remesa nº 111 FACTURA N. C/10094 - 1,40,2021-11-2,2023-07-37918
296,Cobro remesa nº 108 FACTURA N. C/9104 - 1,40,2021-10-1,2023-07-37919
296,Cobro remesa nº 103 FACTURA N. C/8124 - 1,40,2021-9-1,2023-07-37920
304,Cobro remesa nº 58 FACTURA N. C/217 - 1,25,2021-1-4,2023-07-37921
304,Cobro remesa nº 54 FACTURA N. C/9862 - 1,25,2020-12-1,2023-07-37922
304,Cobro remesa nº 51 FACTURA N. C/8817 - 1,25,2020-11-2,2023-07-37923
304,Cobro remesa nº 47 FACTURA N. C/7712 - 1,50,2020-10-1,2023-07-37924
304,Cobro remesa nº 45 FACTURA N. C/6581 - 1,50,2020-9-1,2023-07-37925
304,Cobro remesa nº 38 FACTURA N. C/5479 - 1,50,2020-8-3,2023-07-37926
304,Cobro remesa nº 35 FACTURA N. C/4409 - 1,50,2020-7-1,2023-07-37927
304,Cobro remesa nº 29 FACTURA N. C/3407 - 1,50,2020-6-1,2023-07-37928
304,Cobro remesa nº 26 FACTURA N. C/2438 - 1,50,2020-5-4,2023-07-37929
304,Cobro remesa nº 24 FACTURA N. C/1505 - 1,50,2020-4-1,2023-07-37930
304,Cobro remesa nº 21 FACTURA N. C/940 - 1,50,2020-3-2,2023-07-37931
304,Cobro remesa nº 20 FACTURA N. C/562 - 1,50,2020-2-3,2023-07-37932
304,Cobro remesa nº 20 FACTURA N. C/266 - 1,50,2020-2-3,2023-07-37933
305,Devolucion de factura,25,2021-8-4,2023-07-37934
305,Cobro remesa nº 92 FACTURA N. C/7144 - 1,25,2021-8-5,2023-07-37935
305,Cobro remesa nº 89 FACTURA N. C/7144 - 1,25,2021-8-2,2023-07-37936
305,Cobro remesa nº 83 FACTURA N. C/6163 - 1,25,2021-7-1,2023-07-37937
305,Cobro remesa nº 81 FACTURA N. C/5190 - 1,25,2021-6-1,2023-07-37938
305,Cobro remesa nº 77 FACTURA N. C/4224 - 1,25,2021-5-3,2023-07-37939
305,Cobro remesa nº 71 FACTURA N. C/3241 - 1,25,2021-4-1,2023-07-37940
305,Cobro remesa nº 66 FACTURA N. C/2253 - 1,25,2021-3-1,2023-07-37941
305,Cobro remesa nº 61 FACTURA N. C/1233 - 1,25,2021-2-1,2023-07-37942
305,Cobro remesa nº 58 FACTURA N. C/218 - 1,25,2021-1-4,2023-07-37943
305,Cobro remesa nº 54 FACTURA N. C/9863 - 1,25,2020-12-1,2023-07-37944
305,Cobro remesa nº 51 FACTURA N. C/8818 - 1,25,2020-11-2,2023-07-37945
305,Cobro remesa nº 47 FACTURA N. C/7713 - 1,25,2020-10-1,2023-07-37946
305,Cobro remesa nº 45 FACTURA N. C/6582 - 1,25,2020-9-1,2023-07-37947
305,Cobro remesa nº 38 FACTURA N. C/5480 - 1,25,2020-8-3,2023-07-37948
305,Cobro remesa nº 35 FACTURA N. C/4410 - 1,25,2020-7-1,2023-07-37949
305,Cobro remesa nº 29 FACTURA N. C/3408 - 1,25,2020-6-1,2023-07-37950
305,Cobro remesa nº 26 FACTURA N. C/2439 - 1,25,2020-5-4,2023-07-37951
305,Cobro remesa nº 24 FACTURA N. C/1506 - 1,25,2020-4-1,2023-07-37952
305,Cobro remesa nº 21 FACTURA N. C/941 - 1,25,2020-3-2,2023-07-37953
305,Cobro remesa nº 20 FACTURA N. C/563 - 1,25,2020-2-3,2023-07-37954
305,Cobro remesa nº 20 FACTURA N. C/267 - 1,24.19,2020-2-3,2023-07-37955
305,Cobro remesa nº 195 FACTURA N. C/5538 - 1,25,2023-6-1,2023-07-37956
305,Cobro remesa nº 187 FACTURA N. C/4374 - 1,25,2023-5-1,2023-07-37957
305,Cobro remesa nº 184 FACTURA N. C/3295 - 1,25,2023-4-3,2023-07-37958
305,Cobro remesa nº 182 FACTURA N. C/2210 - 1,25,2023-3-3,2023-07-37959
305,Cobro remesa nº 174 FACTURA N. C/1170 - 1,25,2023-2-2,2023-07-37960
305,Cobro remesa nº 172 FACTURA N. C/167 - 1,25,2023-1-2,2023-07-37961
305,Cobro remesa nº 167 FACTURA N. C/10999 - 1,25,2022-12-2,2023-07-37962
305,Cobro remesa nº 163 FACTURA N. C/9998 - 1,25,2022-11-2,2023-07-37963
305,Cobro remesa nº 158 FACTURA N. C/8950 - 1,25,2022-10-1,2023-07-37964
305,Cobro remesa nº 155 FACTURA N. C/7928 - 1,25,2022-9-1,2023-07-37965
305,Cobro remesa nº 150 FACTURA N. C/6945 - 1,25,2022-8-1,2023-07-37966
305,Cobro remesa nº 145 FACTURA N. C/5976 - 1,25,2022-7-1,2023-07-37967
305,Cobro remesa nº 142 FACTURA N. C/4985 - 1,25,2022-6-1,2023-07-37968
305,Cobro remesa nº 138 FACTURA N. C/4025 - 1,25,2022-5-2,2023-07-37969
305,Cobro remesa nº 132 FACTURA N. C/3066 - 1,25,2022-4-1,2023-07-37970
305,Cobro remesa nº 129 FACTURA N. C/2108 - 1,25,2022-2-1,2023-07-37971
305,Cobro remesa nº 124 FACTURA N. C/1142 - 1,25,2022-2-1,2023-07-37972
305,Cobro remesa nº 120 FACTURA N. C/187 - 1,25,2022-1-3,2023-07-37973
305,Cobro remesa nº 113 FACTURA N. C/11074 - 1,25,2021-12-1,2023-07-37974
305,Cobro remesa nº 111 FACTURA N. C/10099 - 1,25,2021-11-2,2023-07-37975
305,Cobro remesa nº 108 FACTURA N. C/9109 - 1,25,2021-10-1,2023-07-37976
305,Cobro remesa nº 103 FACTURA N. C/8129 - 1,25,2021-9-1,2023-07-37977
311,DEVOLUCION FACTURA,25,2021-8-5,2023-07-37978
311,Cobro remesa nº 94 FACTURA N. C/7148 - 1,25,2021-8-6,2023-07-37979
311,Cobro remesa nº 89 FACTURA N. C/7148 - 1,25,2021-8-2,2023-07-37980
311,Cobro remesa nº 83 FACTURA N. C/6167 - 1,25,2021-7-1,2023-07-37981
311,Cobro remesa nº 81 FACTURA N. C/5195 - 1,25,2021-6-1,2023-07-37982
311,Cobro remesa nº 77 FACTURA N. C/4228 - 1,25,2021-5-3,2023-07-37983
311,Cobro remesa nº 71 FACTURA N. C/3245 - 1,25,2021-4-1,2023-07-37984
311,Cobro remesa nº 66 FACTURA N. C/2257 - 1,25,2021-3-1,2023-07-37985
311,Cobro remesa nº 61 FACTURA N. C/1237 - 1,25,2021-2-1,2023-07-37986
311,Cobro remesa nº 58 FACTURA N. C/222 - 1,25,2021-1-4,2023-07-37987
311,Cobro remesa nº 54 FACTURA N. C/9867 - 1,25,2020-12-1,2023-07-37988
311,Cobro remesa nº 51 FACTURA N. C/8822 - 1,25,2020-11-2,2023-07-37989
311,Cobro remesa nº 47 FACTURA N. C/7717 - 1,25,2020-10-1,2023-07-37990
311,Cobro remesa nº 45 FACTURA N. C/6586 - 1,25,2020-9-1,2023-07-37991
311,Cobro remesa nº 38 FACTURA N. C/5484 - 1,25,2020-8-3,2023-07-37992
311,Cobro remesa nº 35 FACTURA N. C/4414 - 1,25,2020-7-1,2023-07-37993
311,Cobro remesa nº 29 FACTURA N. C/3413 - 1,25,2020-6-1,2023-07-37994
311,Cobro remesa nº 26 FACTURA N. C/2443 - 1,25,2020-5-4,2023-07-37995
311,Cobro remesa nº 24 FACTURA N. C/1510 - 1,25,2020-4-1,2023-07-37996
311,Cobro remesa nº 21 FACTURA N. C/945 - 1,25,2020-3-2,2023-07-37997
311,Cobro remesa nº 20 FACTURA N. C/567 - 1,25,2020-2-3,2023-07-37998
311,Cobro remesa nº 20 FACTURA N. C/270 - 1,20.16,2020-2-3,2023-07-37999
311,Cobro remesa nº 195 FACTURA N. C/5541 - 1,25,2023-6-1,2023-07-38000
311,Cobro remesa nº 187 FACTURA N. C/4377 - 1,25,2023-5-1,2023-07-38001
311,Cobro remesa nº 184 FACTURA N. C/3298 - 1,25,2023-4-3,2023-07-38002
311,Cobro remesa nº 182 FACTURA N. C/2213 - 1,25,2023-3-3,2023-07-38003
311,Cobro remesa nº 174 FACTURA N. C/1173 - 1,25,2023-2-2,2023-07-38004
311,Cobro remesa nº 172 FACTURA N. C/170 - 1,25,2023-1-2,2023-07-38005
311,Cobro remesa nº 167 FACTURA N. C/11002 - 1,25,2022-12-2,2023-07-38006
311,Cobro remesa nº 163 FACTURA N. C/10001 - 1,25,2022-11-2,2023-07-38007
311,Cobro remesa nº 158 FACTURA N. C/8953 - 1,25,2022-10-1,2023-07-38008
311,Cobro remesa nº 155 FACTURA N. C/7931 - 1,25,2022-9-1,2023-07-38009
311,Cobro remesa nº 150 FACTURA N. C/6948 - 1,25,2022-8-1,2023-07-38010
311,Cobro remesa nº 145 FACTURA N. C/5979 - 1,25,2022-7-1,2023-07-38011
311,Cobro remesa nº 142 FACTURA N. C/4989 - 1,25,2022-6-1,2023-07-38012
311,Cobro remesa nº 138 FACTURA N. C/4028 - 1,25,2022-5-2,2023-07-38013
311,Cobro remesa nº 132 FACTURA N. C/3069 - 1,25,2022-4-1,2023-07-38014
311,Cobro remesa nº 129 FACTURA N. C/2111 - 1,25,2022-2-1,2023-07-38015
311,Cobro remesa nº 124 FACTURA N. C/1145 - 1,25,2022-2-1,2023-07-38016
311,Cobro remesa nº 120 FACTURA N. C/190 - 1,25,2022-1-3,2023-07-38017
311,Cobro remesa nº 113 FACTURA N. C/11077 - 1,25,2021-12-1,2023-07-38018
311,Cobro remesa nº 111 FACTURA N. C/10102 - 1,25,2021-11-2,2023-07-38019
311,Cobro remesa nº 108 FACTURA N. C/9112 - 1,25,2021-10-1,2023-07-38020
311,Cobro remesa nº 103 FACTURA N. C/8132 - 1,25,2021-9-1,2023-07-38021
318,DEVOLUCINO FACTURA,30,2020-5-12,2023-07-38022
318,DEVOLUCINO FACTURA,30,2020-6-22,2023-07-38023
318,DEVOLUCINO FACTURA,30,2020-8-6,2023-07-38024
318,DEVOLUCINO FACTURA,30,2020-8-7,2023-07-38025
318,DEVOLUCINO FACTURA,25,2020-6-22,2023-07-38026
318,DEVOLUCINO FACTURA,25,2020-7-22,2023-07-38027
318,Cobro remesa nº 38 FACTURA N. C/5489 - 1,25,2020-8-3,2023-07-38028
318,Cobro remesa nº 37 FACTURA N. C/4419 - 1,25,2020-8-3,2023-07-38029
318,Cobro remesa nº 35 FACTURA N. C/4419 - 1,25,2020-7-1,2023-07-38030
318,Cobro remesa nº 29 FACTURA N. C/3418 - 1,25,2020-6-1,2023-07-38031
318,Cobro remesa nº 29 FACTURA N. C/2448 - 1,30,2020-6-1,2023-07-38032
318,Cobro remesa nº 29 FACTURA N. C/1516 - 1,30,2020-6-1,2023-07-38033
318,Cobro remesa nº 26 FACTURA N. C/2448 - 1,25,2020-5-4,2023-07-38034
318,Cobro remesa nº 24 FACTURA N. C/1516 - 1,25,2020-4-1,2023-07-38035
318,Cobro remesa nº 21 FACTURA N. C/950 - 1,25,2020-3-2,2023-07-38036
318,Cobro remesa nº 20 FACTURA N. C/571 - 1,25,2020-2-3,2023-07-38037
318,Cobro remesa nº 20 FACTURA N. C/274 - 1,16.94,2020-2-3,2023-07-38038
322,DEVOLUCINO FACTURA,266.3,2020-10-27,2023-07-38039
322,Devolucion de factura,11,2021-8-4,2023-07-38040
322,Factura n. R/30,266.3,2020-10-28,2023-07-38041
322,Cobro remesa nº 92 FACTURA N. C/7155 - 1,11,2021-8-5,2023-07-38042
322,Cobro remesa nº 89 FACTURA N. C/7155 - 1,11,2021-8-2,2023-07-38043
322,Cobro remesa nº 83 FACTURA N. C/6174 - 1,11,2021-7-1,2023-07-38044
322,Cobro remesa nº 81 FACTURA N. C/5202 - 1,11,2021-6-1,2023-07-38045
322,Cobro remesa nº 77 FACTURA N. C/4235 - 1,11,2021-5-3,2023-07-38046
322,Cobro remesa nº 71 FACTURA N. C/3253 - 1,11,2021-4-1,2023-07-38047
322,Cobro remesa nº 66 FACTURA N. C/2264 - 1,11,2021-3-1,2023-07-38048
322,Cobro remesa nº 61 FACTURA N. C/1245 - 1,11,2021-2-1,2023-07-38049
322,Cobro remesa nº 58 FACTURA N. C/231 - 1,11,2021-1-4,2023-07-38050
322,Cobro remesa nº 54 FACTURA N. C/9875 - 1,11,2020-12-1,2023-07-38051
322,Cobro remesa nº 51 FACTURA N. C/8830 - 1,11,2020-11-2,2023-07-38052
322,Cobro remesa nº 49 FACTURA N. C/8562 - 1,266.3,2020-10-16,2023-07-38053
322,Cobro remesa nº 47 FACTURA N. C/7725 - 1,11,2020-10-1,2023-07-38054
322,Cobro remesa nº 45 FACTURA N. C/6594 - 1,11,2020-9-1,2023-07-38055
322,Cobro remesa nº 38 FACTURA N. C/5493 - 1,281,2020-8-3,2023-07-38056
322,Cobro remesa nº 35 FACTURA N. C/4423 - 1,11,2020-7-1,2023-07-38057
322,Cobro remesa nº 29 FACTURA N. C/3422 - 1,11,2020-6-1,2023-07-38058
322,Cobro remesa nº 26 FACTURA N. C/2452 - 1,11,2020-5-4,2023-07-38059
322,Cobro remesa nº 24 FACTURA N. C/1520 - 1,11,2020-4-1,2023-07-38060
322,Cobro remesa nº 21 FACTURA N. C/954 - 1,11,2020-3-2,2023-07-38061
322,Cobro remesa nº 20 FACTURA N. C/575 - 1,11,2020-2-3,2023-07-38062
322,Cobro remesa nº 195 FACTURA N. C/5549 - 1,11,2023-6-1,2023-07-38063
322,Cobro remesa nº 187 FACTURA N. C/4385 - 1,11,2023-5-1,2023-07-38064
322,Cobro remesa nº 184 FACTURA N. C/3307 - 1,11,2023-4-3,2023-07-38065
322,Cobro remesa nº 182 FACTURA N. C/2221 - 1,11,2023-3-3,2023-07-38066
322,Cobro remesa nº 174 FACTURA N. C/1181 - 1,11,2023-2-2,2023-07-38067
322,Cobro remesa nº 172 FACTURA N. C/179 - 1,11,2023-1-2,2023-07-38068
322,Cobro remesa nº 167 FACTURA N. C/11010 - 1,11,2022-12-2,2023-07-38069
322,Cobro remesa nº 163 FACTURA N. C/10009 - 1,11,2022-11-2,2023-07-38070
322,Cobro remesa nº 158 FACTURA N. C/8961 - 1,281,2022-10-1,2023-07-38071
322,Cobro remesa nº 155 FACTURA N. C/7939 - 1,11,2022-9-1,2023-07-38072
322,Cobro remesa nº 150 FACTURA N. C/6956 - 1,11,2022-8-1,2023-07-38073
322,Cobro remesa nº 145 FACTURA N. C/5987 - 1,11,2022-7-1,2023-07-38074
322,Cobro remesa nº 142 FACTURA N. C/4997 - 1,11,2022-6-1,2023-07-38075
322,Cobro remesa nº 138 FACTURA N. C/4036 - 1,11,2022-5-2,2023-07-38076
322,Cobro remesa nº 132 FACTURA N. C/3078 - 1,11,2022-4-1,2023-07-38077
322,Cobro remesa nº 129 FACTURA N. C/2119 - 1,11,2022-2-1,2023-07-38078
322,Cobro remesa nº 124 FACTURA N. C/1153 - 1,11,2022-2-1,2023-07-38079
322,Cobro remesa nº 120 FACTURA N. C/199 - 1,11,2022-1-3,2023-07-38080
322,Cobro remesa nº 113 FACTURA N. C/11085 - 1,11,2021-12-1,2023-07-38081
322,Cobro remesa nº 111 FACTURA N. C/10110 - 1,11,2021-11-2,2023-07-38082
322,Cobro remesa nº 108 FACTURA N. C/9120 - 1,281,2021-10-1,2023-07-38083
322,Cobro remesa nº 103 FACTURA N. C/8140 - 1,11,2021-9-1,2023-07-38084
328,Devolucion de factura,11,2021-8-4,2023-07-38085
328,Cobro remesa nº 92 FACTURA N. C/7159 - 1,11,2021-8-5,2023-07-38086
328,Cobro remesa nº 89 FACTURA N. C/7159 - 1,11,2021-8-2,2023-07-38087
328,Cobro remesa nº 83 FACTURA N. C/6178 - 1,11,2021-7-1,2023-07-38088
328,Cobro remesa nº 81 FACTURA N. C/5206 - 1,311,2021-6-1,2023-07-38089
328,Cobro remesa nº 77 FACTURA N. C/4239 - 1,11,2021-5-3,2023-07-38090
328,Cobro remesa nº 71 FACTURA N. C/3258 - 1,11,2021-4-1,2023-07-38091
328,Cobro remesa nº 66 FACTURA N. C/2269 - 1,11,2021-3-1,2023-07-38092
328,Cobro remesa nº 61 FACTURA N. C/1250 - 1,11,2021-2-1,2023-07-38093
328,Cobro remesa nº 58 FACTURA N. C/236 - 1,11,2021-1-4,2023-07-38094
328,Cobro remesa nº 54 FACTURA N. C/9880 - 1,11,2020-12-1,2023-07-38095
328,Cobro remesa nº 51 FACTURA N. C/8835 - 1,11,2020-11-2,2023-07-38096
328,Cobro remesa nº 47 FACTURA N. C/7730 - 1,11,2020-10-1,2023-07-38097
328,Cobro remesa nº 45 FACTURA N. C/6599 - 1,11,2020-9-1,2023-07-38098
328,Cobro remesa nº 38 FACTURA N. C/5498 - 1,11,2020-8-3,2023-07-38099
328,Cobro remesa nº 35 FACTURA N. C/4428 - 1,11,2020-7-1,2023-07-38100
328,Cobro remesa nº 29 FACTURA N. C/3427 - 1,311,2020-6-1,2023-07-38101
328,Cobro remesa nº 26 FACTURA N. C/2457 - 1,11,2020-5-4,2023-07-38102
328,Cobro remesa nº 24 FACTURA N. C/1525 - 1,11,2020-4-1,2023-07-38103
328,Cobro remesa nº 21 FACTURA N. C/959 - 1,11,2020-3-2,2023-07-38104
328,Cobro remesa nº 20 FACTURA N. C/580 - 1,11,2020-2-3,2023-07-38105
328,Cobro remesa nº 195 FACTURA N. C/5552 - 1,311,2023-6-1,2023-07-38106
328,Cobro remesa nº 187 FACTURA N. C/4388 - 1,11,2023-5-1,2023-07-38107
328,Cobro remesa nº 184 FACTURA N. C/3310 - 1,11,2023-4-3,2023-07-38108
328,Cobro remesa nº 182 FACTURA N. C/2224 - 1,11,2023-3-3,2023-07-38109
328,Cobro remesa nº 174 FACTURA N. C/1184 - 1,11,2023-2-2,2023-07-38110
328,Cobro remesa nº 172 FACTURA N. C/182 - 1,11,2023-1-2,2023-07-38111
328,Cobro remesa nº 167 FACTURA N. C/11013 - 1,11,2022-12-2,2023-07-38112
328,Cobro remesa nº 163 FACTURA N. C/10012 - 1,11,2022-11-2,2023-07-38113
328,Cobro remesa nº 158 FACTURA N. C/8964 - 1,11,2022-10-1,2023-07-38114
328,Cobro remesa nº 155 FACTURA N. C/7942 - 1,11,2022-9-1,2023-07-38115
328,Cobro remesa nº 150 FACTURA N. C/6959 - 1,11,2022-8-1,2023-07-38116
328,Cobro remesa nº 145 FACTURA N. C/5990 - 1,11,2022-7-1,2023-07-38117
328,Cobro remesa nº 142 FACTURA N. C/5000 - 1,311,2022-6-1,2023-07-38118
328,Cobro remesa nº 138 FACTURA N. C/4039 - 1,11,2022-5-2,2023-07-38119
328,Cobro remesa nº 132 FACTURA N. C/3082 - 1,11,2022-4-1,2023-07-38120
328,Cobro remesa nº 129 FACTURA N. C/2123 - 1,11,2022-2-1,2023-07-38121
328,Cobro remesa nº 124 FACTURA N. C/1157 - 1,11,2022-2-1,2023-07-38122
328,Cobro remesa nº 120 FACTURA N. C/203 - 1,11,2022-1-3,2023-07-38123
328,Cobro remesa nº 113 FACTURA N. C/11089 - 1,11,2021-12-1,2023-07-38124
328,Cobro remesa nº 111 FACTURA N. C/10114 - 1,11,2021-11-2,2023-07-38125
328,Cobro remesa nº 108 FACTURA N. C/9124 - 1,11,2021-10-1,2023-07-38126
328,Cobro remesa nº 103 FACTURA N. C/8144 - 1,11,2021-9-1,2023-07-38127
337,DEVOLUCINO FACTURA,25,2021-8-6,2023-07-38128
337,Cobro remesa nº 95 FACTURA N. C/7164 - 1,25,2021-8-9,2023-07-38129
337,Cobro remesa nº 89 FACTURA N. C/7164 - 1,25,2021-8-2,2023-07-38130
337,Cobro remesa nº 83 FACTURA N. C/6183 - 1,25,2021-7-1,2023-07-38131
337,Cobro remesa nº 81 FACTURA N. C/5212 - 1,25,2021-6-1,2023-07-38132
337,Cobro remesa nº 77 FACTURA N. C/4244 - 1,25,2021-5-3,2023-07-38133
337,Cobro remesa nº 71 FACTURA N. C/3264 - 1,25,2021-4-1,2023-07-38134
337,Cobro remesa nº 66 FACTURA N. C/2275 - 1,25,2021-3-1,2023-07-38135
337,Cobro remesa nº 61 FACTURA N. C/1257 - 1,25,2021-2-1,2023-07-38136
337,Cobro remesa nº 58 FACTURA N. C/244 - 1,25,2021-1-4,2023-07-38137
337,Cobro remesa nº 54 FACTURA N. C/9888 - 1,25,2020-12-1,2023-07-38138
337,Cobro remesa nº 51 FACTURA N. C/8843 - 1,25,2020-11-2,2023-07-38139
337,Cobro remesa nº 47 FACTURA N. C/7738 - 1,50,2020-10-1,2023-07-38140
337,Cobro remesa nº 45 FACTURA N. C/6607 - 1,50,2020-9-1,2023-07-38141
337,Cobro remesa nº 38 FACTURA N. C/5506 - 1,50,2020-8-3,2023-07-38142
337,Cobro remesa nº 35 FACTURA N. C/4436 - 1,50,2020-7-1,2023-07-38143
337,Cobro remesa nº 29 FACTURA N. C/3435 - 1,50,2020-6-1,2023-07-38144
337,Cobro remesa nº 26 FACTURA N. C/2465 - 1,50,2020-5-4,2023-07-38145
